mã chứng khoán,năm báo cáo,kỳ báo cáo,lợi nhuận từ các hoạt động khác,lợi nhuận hoạt động trước thay đổi vốn lưu động,luồng tiền từ hoạt động kinh doanh trước thuế TNDN,chi từ quỹ dự phòng,chi mua tài sản cố định,lãi từ cổ tức,luồng tiền thuần từ hoạt động đầu tư,tăng vốn điều lệ,luồng tiền thuần từ hoạt động tài chính,tăng/giảm thuần tiền và tương đương tiền,tiền và tương đương tiền đầu kỳ,điều chỉnh chênh lệch tỷ giá,tiền và tương đương tiền cuối kỳ,luồng tiền thuần từ hoạt động kinh doanh,thu từ thanh lý tài sản cố định,đầu tư vào các đơn vị khác,thu từ thoái vốn ở các đơn vị khác,chi trả cổ tức,khấu hao và phân bổ,"cho vay, mua công cụ nợ","thu hồi khoản cho vay, bán công cụ nợ",chi mua lại cổ phiếu,thu từ vay nợ,trả nợ gốc vay,thanh toán gốc thuê tài chính,lợi nhuận/lỗ trước thuế,dự phòng rủi ro tín dụng,lãi/lỗ tỷ giá chưa thực hiện,lãi/lỗ từ hoạt động đầu tư,chi phí lãi vay,tăng/giảm khoản phải thu,tăng/giảm hàng tồn kho,tăng/giảm khoản phải trả,tăng/giảm chi phí trả trước,lãi vay đã trả,thuế TNDN đã nộp,các khoản thu khác từ hoạt động kinh doanh,các khoản chi khác từ hoạt động kinh doanh,thu nhập từ lãi và cổ tức,lãi/lỗ từ thanh lý tài sản cố định,tăng/giảm khoản phải thu (dự phòng),tăng/giảm khoản phải trả (dự phòng),cổ tức đã nhận
PC1,2016,4,,68332389862,,,-382555951387,2731930428,-379456293686,0,-31447488107,97563044506,340981266211,0,438544310717,508466826299,367727273,0,0,-33419458,16600636514,0,0,0,294313655765,-325727724414,0,64101891695,-57370439901,0,36168780189,8831521365,150343104892,37788610404,277781592243,-1092997382,-8816253636,-12752893333,0,-3116726751,,,,,
PC1,2016,3,,51472491400,,,-302023353056,2144203169,-299979149887,406914694000,561398388400,78808906663,262172359548,0,340981266211,-182610331850,0,0,0,-52730544,7402634636,-1300000000,1200000000,0,341313665688,-186777240744,0,75909796777,-34125214721,0,-2144203169,4429477877,-126940576518,-65881830485,-24283393238,1742557487,-4567784948,-12550162852,0,-1601632696,,,,,
PC1,2016,2,,165743185917,,,-199835922019,3346374358,-205859547661,6435000000,297898144041,-41022121606,303194481154,0,262172359548,-133060717986,150000000,-5520000000,0,0,7398665861,-4700000000,700000000,0,349408782793,-57945638752,0,130745110143,6169451695,0,18208558634,3221399584,-361198120695,-21689053531,97765333819,-3339170633,-4882337675,-5933722260,35830116,437336956,,,,,
PC1,2016,1,,146479255535,,,-195913171416,3310729747,-198122441669,0,176727326507,-267916758312,571111239466,0,303194481154,-246521643150,0,-5520000000,0,-40222662,7028444261,0,0,0,275699540258,-98931991089,0,133549582801,6527217906,0,-3310729747,2684740314,100354571591,85744605037,-528621516411,2902018330,-2992561833,-47991470121,65132844,-2461678122,,,,,
PC1,2015,4,,164081482108,,,-167157934332,391973558,-132415960170,212396321818,128665635714,385787373377,185324621357,-755268,571111239466,389537697833,2500448897,31849551707,0,-5383334,3179857748,0,0,261617000,183180972227,-267167891997,0,147047596569,1825719858,755268,9452133541,2575419124,-55319005477,287654284050,21134277901,-4070646864,-2665747482,-16934513443,-3485587283,-856845677,,,,,
PC1,2015,3,,82121094611,,,-199647791115,925148326,-253820078417,9337000000,239500785792,-70367214440,255691835797,0,185324621357,-56047921815,50600000,-55148035628,0,-18532125,9056636056,0,0,0,385923286003,-155740968086,0,49042533798,21967580047,0,-1251312869,3305657579,-130872287821,-108090618870,119403903829,-684885748,-2988560175,-6373446402,0,-8563121239,,,,,
PC1,2015,2,,113057379003,,,-142314439384,2350741807,-169434592086,21363000000,169466964038,97069895811,158621184718,755268,255691835797,97037523859,111187493,-29912746079,330664077,-118105958,5712713470,0,0,-261617000,338348979816,-189865292820,0,78358906230,28304000193,-755268,-1896898055,2579412433,-327132043783,20710267444,294809149227,1296347160,-2839061829,-4251096251,801361372,585221516,,,,,
PC1,2015,1,,63574025836,,,-60291235498,0,-57056177957,0,39990071743,-256286680860,414907865578,0,158621184718,-239220574646,0,0,0,-210814211,6262837048,0,3235057541,0,147621338614,-107420452660,0,44691096088,14161224033,0,-3512905051,1971773718,43689074207,-148215870379,-147639462659,1554106033,-2027452674,-50632492519,2684225911,-2206728402,,,,,
PC1,2014,4,,103393958474,,,-85773340352,2221048004,-83286598168,0,46475397771,133459748520,281445932431,2184627,414907865578,170270948917,265694180,0,0,-134350337,5992957371,0,0,0,178566141409,-131956393301,0,69683988281,29007404263,65436220,-3855519975,2499692314,35588617828,-111479819783,152552296090,1346517317,-2456662548,-15527117546,6990272559,-137113474,,,,,
PC1,2014,3,,140192194072,,,-49565817685,2356065202,-45339648701,0,-23206831138,-40972569910,322418502341,0,281445932431,27573909929,670103782,0,1200000000,-14095494623,5709878859,0,0,0,206671383452,-215782719967,0,112932699136,21805637736,0,-3185518955,2929497296,13434230365,-139132782965,43984697913,1309082088,-2971408386,-28026411994,0,-1215691164,,,,,
PC1,2014,2,,253488678083,,,-46483745157,1046743669,-45362650724,0,102968068190,165664816260,156753686081,0,322418502341,108059398794,74350764,0,0,0,5989927227,0,0,0,185878489246,-82910421056,0,236793604955,10777503378,0,-2225875860,2153518383,6625332964,201588082933,-313631012881,-2931374223,-1874558399,-29954704769,-1545985155,-3705059759,,,,,
PC1,2014,1,,130318710165,,,-42143748630,2078859366,-40064889264,0,-337399887038,-128206698457,284960384538,0,156753686081,249258077845,0,0,0,0,4542647729,0,0,0,103518681682,-440918568720,0,119019636066,3654027850,0,-2078859366,5181257886,280386857265,96085676533,-216681157008,840311654,-5428861810,-37144130710,2181328756,-1300657000,,,,,
PC1,2013,3,,50408058837,,,-5303156365,273481515,-4784220305,0,46833320979,37493115056,40000537754,0,77493652810,-4555985618,245454545,0,0,0,4801717182,0,0,0,296089146811,-249255825832,0,33176625576,-391743487,-61911573,-1318127904,14201499043,28858592594,-74932674940,3455973888,-797780536,-10001670204,-976244687,1104340855,-1674581425,,,,,
PC1,2013,2,,86761951420,,,-3515145023,524456465,-13794642908,0,129412426085,418348861,39578443993,3744900,40000537754,-115199434316,168181818,-10972136168,0,-2016598630,5450555742,0,0,0,345063316227,-213634291512,0,55144460166,16990473995,58166673,-2165253069,11283547913,-219436728820,-183409989946,230076631966,-2157502884,-17235891286,-9155843941,-2045793520,1403732695,,,,,
PC1,2013,1,,17304767324,,,-1943516255,771153303,-10387612952,0,-57285947020,-35145183470,74723627463,0,39578443993,32528376502,19840000,-9235090000,0,-161389042,3499366539,0,0,0,221689650136,-278814208114,0,3161285334,-1003887450,0,-603588755,12251591656,94158682786,-213218220705,150524154549,-391114745,-12039215872,-2252864137,5274259737,-6832072435,,,,,
PDR,2025,2,,-45189069900,,,-13085000,1499528916,160776210511,-400000000,1111224303610,-58760359567,83960643394,,25200283827,-1330760873688,0,-710233405,160000000000,0,3145994109,0,0,,1195927206631,-84302903021,,100979964654,0,-83004878312,-128327035980,62016885629,-1147481363425,24518430847,3857724628,9957596558,-172187277591,-21937304,0,-4214977501,0,,,,
PDR,2025,1,,132565531879,,,-9919961557,2102517615,184662136561,0,-6371401724,-259715490342,343676133736,,83960643394,-438006225179,0,-700718697,175000000000,0,3380878711,0,18180299200,,140893596663,-147264998387,,64207084264,0,0,-1862721293,66840290197,308179712360,73254316988,-858310491474,-9658446732,-82323707725,0,0,-1713140475,0,,,,
PDR,2024,4,,151219806403,,,-30637600855,2333685594,909012084739,0,894075555258,122977649462,220698484274,,343676133736,-1680109990535,0,-754000000,1038070000000,0,4367030076,-100000000000,0,,1126626577186,-232551021928,,19495325338,8500000000,34904157050,12096202577,71857091362,-830642318777,-1185065438431,301946522253,-12946372722,-97288691207,0,0,-7333498054,0,,,,
PDR,2024,3,,-19263283251,,,-10295537132,230126732,-10967410400,0,231176692352,-969223908123,1189922392397,,220698484274,-1189433190075,0,-902000000,0,0,4360859871,0,0,,299563466755,-68386774403,,78742310169,0,0,-176881283561,74514830270,-938676792915,-269077577638,342598086489,-15830591185,-94984163905,-192615925506,0,-1582942164,0,,,,
PDR,2024,2,,-28873431070,,,-6180049000,3450374481,-3545674519,1342646330000,1982554561258,1170617424706,19304967691,,1189922392397,-808391462033,0,-816000000,0,0,4360859869,0,0,,612883970833,27024260425,,87179064431,0,0,-193389517257,72976161887,55891023935,-188215914113,-475475953133,-8822986055,-161504974696,0,0,-1389226901,0,,,,
PDR,2024,1,,151958869655,,,-29622367256,1053611153,15660243897,0,436805483101,-485801826773,505106794464,,19304967691,-938267553771,0,-771000000,45000000000,0,3608860583,0,0,,587534304853,-150728821752,,76289913039,0,0,6547179147,65512916886,-705836256184,-87959283193,-245650894523,2904300149,-50908111789,-632401,0,-2775545485,0,,,,
PDR,2023,4,,40503380756,,,-71180211814,4286722538,481353510724,679136810000,442800541548,452514484171,52588363778,,505102847949,-471639568101,0,-1253000000,549500000000,0,3079279862,0,0,,844649992788,-1080986261240,,351770911021,9000000000,165948341,-410914432359,87401673891,-36574725983,-30223305637,-253258206873,-1350903490,-108072838782,-80751038960,0,-1911929132,0,,,,
PDR,2023,3,,263337374451,,,-12084435194,56818758,-12905616436,0,-553759694160,-161154573544,213742937322,,52588363778,405510737052,0,-878000000,0,0,3087528105,0,0,,127429503840,-681189198000,,140886125146,0,20700000000,6243423715,92420297485,-122155381892,22290864304,443060156608,2580117345,-90117675675,-110591149783,0,-2893568306,0,,,,
PDR,2023,2,,-50976605448,,,-22334957388,1427830761,29355912924,0,403008905396,-4527542017,218270479339,,213742937322,-436892360337,0,-683000000,50946039551,0,3244381276,0,0,,742122979191,-339114073795,,365696087172,0,3450000000,-526539088797,103172014901,1783327492661,-28231898919,-1948071168003,5220756768,-65968176824,-130026481797,0,-2166278775,0,,,,
PDR,2023,1,,128423766887,,,-2077524500,585891945,-8520632555,3000000000,-966373200614,-43491981203,261762460542,,218270479339,931401851966,0,-1029000000,0,0,3274177093,-6000000000,0,,34342462551,-1003715663165,,31007517230,0,-2100000000,59451480,96182621084,838701057588,9833916430,117917991140,-7394579206,-153855915567,-49628905,0,-2174756401,0,,,,
PDR,2022,4,,-89904052154,,,-34021510607,7082495317,546584984710,0,-825739318201,211038003780,50724456762,,261762460542,490192337271,0,-516831000000,1090355000000,0,3271677093,0,0,,870377398000,-1696116716201,,-296577226810,0,-9681293585,62323246821,150759544327,819625104611,-394078652112,372556412211,-28101891286,-187942453629,0,0,-1962130370,0,,,,
PDR,2022,3,,-65195181461,,,-5054442059,334440065,811989998006,0,398116074795,-548351982770,599076439532,,50724456762,-1758458055571,0,-776190000000,1592900000000,0,3701873582,0,0,,815140773795,-417024699000,,920794487106,0,18000000000,-1147076632498,139385090349,-1887499932401,-271409513463,658866167929,-20283482370,-109929549813,-59347865262,0,-3658698730,0,,,,
PDR,2022,2,,672296448003,,,-23801493148,701775958,1760060282810,2590000000,5405231696,249093729183,349982710349,,599076439532,-1516371785323,0,60000000,1783100000000,0,3527662262,0,0,,172215231696,-169400000000,,515759087561,0,16080000000,-813046970,137742745150,-778609966083,-879400979562,-324139832933,-40165859399,-109505655258,-51362707900,0,-5483232191,0,,,,
PDR,2022,1,,462700087131,,,-18119966186,410728169,-533811345017,0,1383781846670,-144047545860,494030256209,,349982710349,-994018047513,0,-524920107000,8818000000,0,3488892860,0,0,,1391281846670,-7500000000,,353635993848,0,0,-521567678,106096768101,-832744455368,-32326193962,-341928188929,920763376,-89552326028,-150650219806,0,-10437513927,0,,,,
PDR,2021,4,,1020796719270,,,-9170709120,2662212093,-1337204497027,120000000000,1396850000000,203597682011,290432574198,,494030256209,143952179038,0,-1330696000000,0,0,2848381723,0,0,,1434350000000,-157500000000,,947205069797,0,0,-2433494462,73176762212,-146560781649,-271152949943,-162089790085,-41181357167,-53398136989,-197236000241,0,-5225524158,0,,,,
PDR,2021,3,,801527715427,,,-14203624961,331388292,-426571201545,0,481800000000,-6391018398,296823592596,,290432574198,-61619816853,0,-412698964876,0,0,2616153781,0,0,,843800000000,-362000000000,,760016875636,0,0,-460107965,39354793975,-876788832950,726966379746,-650374783092,-12713820425,-44055552334,0,0,-6180923225,0,,,,
PDR,2021,2,,352669880696,,,-2242278856,941482039,-748098839141,959985988000,158210988000,289024321219,7799271377,,296823592596,878912172360,0,-790689992905,56112000000,0,1926708169,-12220049419,0,,377000000000,-1178775000000,,322201708663,0,225000000,247900642,29257945903,-579402316574,230868954281,1351928900625,-28558859676,-122125584725,-315188392607,0,-11280409660,0,,,,
PDR,2021,1,,338100750042,,,-19434295834,247900642,-241219067670,0,277795738400,-45367082347,53166353724,,7799271377,-81943753077,0,-222032672478,0,-51411600,2146468540,0,0,,446000000000,-168152850000,,314928151956,0,-225000000,-247900642,21499030188,-120735322220,111509879718,-287591551873,-39019849276,-40574454873,-32792357537,0,-10840847058,0,,,,
PDR,2020,4,,646791583358,,,-19742001651,2963052310,-1890861248541,0,-150429573600,6880685368,46289597140,,53170282508,2048171507509,0,-1864712000000,0,-204573600,2054340765,-9370299200,0,,148140000000,-298365000000,,636179075724,0,-1800000000,-2963052310,13321219179,632430786503,626916679483,200316808231,17058035903,-46551760305,-17161154863,0,-11629470801,0,,,,
PDR,2020,3,,565023009726,,,-28566225145,999081826,-1845537664536,0,-176500000000,-253872788080,300162385220,,46289597140,1768164876456,0,-1817970521217,0,0,2127058324,0,0,,456000000000,-632500000000,,553271663365,0,900000000,-999081826,9723369863,-11120383604,1244978936016,95308247552,12965358634,-46377121359,-86971108408,0,-5642062101,0,,,,
PDR,2020,2,,157015239165,,,-340188626326,848066482,-519870559844,0,54439454212,260672364522,39490020698,,300162385220,726103470154,0,-180530000000,0,444886800,6132093459,0,0,,551200000000,-497205432588,,151725659647,0,0,-843424284,910343,510617454447,-154881957736,386234353990,17565299825,-143065368340,-42720289576,0,-4661261621,0,,,,
PDR,2020,1,,194514159793,,,-83514564704,412133732,-84217430972,0,-418246717550,-606844388748,646334409446,,39490020698,-104380240226,0,-1115000000,0,-393189566400,-2994284059,0,0,,0,-25057151150,,197925219782,0,0,-416775930,0,-242049028232,-83911562724,60250694655,19146864271,-48446451607,0,0,-3884916382,0,,,,
PDR,2019,4,,594209196798,,,-721875565879,9750132624,-715673433255,0,305288690643,415981508144,230345896320,,646327404464,826366250756,0,-3548000000,0,0,4140547893,0,0,,565288690643,-260000000000,,593384042034,0,0,-3315393129,0,-126333514119,-679879638871,1143939065783,-33901964874,-31768302644,-35851646300,0,-4046945017,0,,,,
PDR,2019,3,,202159804975,,,-10772679101,137102226,-11439950189,0,515022344260,32188300054,198157596266,,230345896320,-471394094017,0,-804373314,0,0,1534304133,0,0,,550167489000,-35145144740,,201467199916,-704596848,0,-137102226,0,321502443576,-1273052207361,419573662699,-72863240638,-39975452746,-23409108249,0,-5329996273,0,,,,
PDR,2019,2,,116042709843,,,-3957710065,2347323031,-2343275547,0,1244957624096,178596785795,19560810471,,198157596266,-1064017562754,0,-732888513,0,0,1536849599,0,0,,1304989614000,-60031989904,,116853183275,0,0,-2347323031,0,-594308696374,-885923226889,351384926226,-3941963653,-5742743823,-30533046130,0,-10995521954,0,,,,
PDR,2019,1,,191849218828,,,-7875942094,893214772,-7399465495,0,110604718382,-169780298139,189341108610,,19560810471,-272985551026,0,-416738173,0,0,1311372724,0,0,,200000000000,-89395281618,,191431060876,0,0,-893214772,0,308928663342,-626426963807,-78401144451,1055489175,-4859909628,-65130904485,0,0,0,,,,
PDR,2018,4,,367199189236,,,-259014325,2233539681,121034081796,0,-1051011706980,145183957980,44157150630,,189341108610,1075161583164,119059556440,0,0,0,-229734288,0,0,,5980000000,-1056991706980,,369662463205,0,0,-2233539681,0,530865021412,-134541394054,300940858542,15017179722,0,0,0,-4319271694,0,,,,
PDR,2018,3,,105864453414,,,-9341275954,23604852,-9317671102,162970669810,162970669810,28947948583,15209202047,,44157150630,-124705050125,0,0,0,0,1055231145,0,0,,0,0,,104832827121,0,0,-23604852,0,-116210301249,-83849824416,5376026105,1045880977,-26567423704,-5084830936,0,-5279030316,0,,,,
PDR,2018,2,,92362185922,,,-8192659404,17929838,-652355680078,0,440844618036,5119166720,10090035327,,15209202047,216630228762,0,-689180950512,45000000000,0,1045450783,0,0,,488041037170,-47196419134,,93585999760,0,0,-2269264621,0,1209481462086,-129426498966,7909750643,-919950537037,-11470506406,-30016101514,0,-2259525966,0,,,,
PDR,2018,1,,191064516757,,,-963830880,26741197,301542910317,0,400000000000,-133964658657,144054693984,,10090035327,-835507568974,0,0,302480000000,0,736129191,0,0,,400000000000,0,,190683104183,-327975420,0,-26741197,0,-690573991541,-382561219375,99683107466,1062667677,0,-42296256493,0,-11886393465,0,,,,
PDR,2017,4,,254525407771,,,0,3298393197,3298393197,0,-2200283875000,-12930137477,156984831461,,144054693984,2184055344326,0,0,0,170775000,-437927966,0,0,,64477350000,-2264932000000,,258006235934,255493000,0,-3298393197,0,-1514579118086,242645255563,4775606027110,-2262276110,-1511151475006,-51285632067,-5703947410,-3738897439,0,,,,
PDR,2017,3,,143147155753,,,-5018985095,71038603,-4947946492,0,-130857916502,44392366435,112592465026,,156984831461,180198229429,0,0,0,-170775000,199013281,0,0,,0,-130687141502,,143644291076,0,0,-71038603,-625110001,81608178589,-64292140459,117456366103,2484105250,-92297840719,-11001182348,5703947410,-2610360150,0,,,,
PDR,2017,2,,102012156631,,,-2686100967,197732609,-2488368358,0,-817888221682,-178342901984,290935367010,,112592465026,642033688056,0,0,0,-11625000,547763442,0,0,,0,-817876596682,,101815390844,-230000,0,-244191656,-106575999,-373676008949,-66941740580,991563481160,1338062181,0,-12201624280,0,-60638107,0,,,,
PDR,2017,1,,57222666187,,,-17642989491,128259316,-17514730175,0,-44224660223,141506951689,149428415321,,290935367010,203246342087,0,0,0,-105000000,547763442,0,0,,0,-44119660223,,56025017014,0,0,-81800269,731686000,264433851864,-125032540673,61305983103,-6677986107,0,-43808925194,0,-4196707093,0,,,,
